verb,mode,tense,person,term
croiser,Indicatif,Présent,2s,croises
croiser,Indicatif,Présent,3s,croise
croiser,Indicatif,Présent,1p,croisons
croiser,Indicatif,Présent,2p,croisez
croiser,Indicatif,Présent,3p,croisent
croiser,Indicatif,Imparfait,1s,croisais
croiser,Indicatif,Imparfait,2s,croisais
croiser,Indicatif,Imparfait,3s,croisait
croiser,Indicatif,Imparfait,1p,croisions
croiser,Indicatif,Imparfait,2p,croisiez
croiser,Indicatif,Imparfait,3p,croisaient
croiser,Indicatif,Futur,1s,croiserai
croiser,Indicatif,Futur,2s,croiseras
croiser,Indicatif,Futur,3s,croisera
croiser,Indicatif,Futur,1p,croiserons
croiser,Indicatif,Futur,2p,croiserez
croiser,Indicatif,Futur,3p,croiseront
croiser,Indicatif,Passé Simple,1s,croisai
croiser,Indicatif,Passé Simple,2s,croisas
croiser,Indicatif,Passé Simple,3s,croisa
croiser,Indicatif,Passé Simple,1p,croisâmes
croiser,Indicatif,Passé Simple,2p,croisâtes
croiser,Indicatif,Passé Simple,3p,croisèrent
croiser,Conditionnel,Présent,1s,croiserais
croiser,Conditionnel,Présent,2s,croiserais
croiser,Conditionnel,Présent,3s,croiserait
croiser,Conditionnel,Présent,1p,croiserions
croiser,Conditionnel,Présent,2p,croiseriez
croiser,Conditionnel,Présent,3p,croiseraient
croiser,Subjonctif,Présent,1s,croise
croiser,Subjonctif,Présent,2s,croises
croiser,Subjonctif,Présent,3s,croise
croiser,Subjonctif,Présent,1p,croisions
croiser,Subjonctif,Présent,2p,croisiez
croiser,Subjonctif,Présent,3p,croisent
croiser,Subjonctif,Imparfait,1s,croisasse
croiser,Subjonctif,Imparfait,2s,croisasses
croiser,Subjonctif,Imparfait,3s,croisât
croiser,Subjonctif,Imparfait,1p,croisassions
croiser,Subjonctif,Imparfait,2p,croisassiez
croiser,Subjonctif,Imparfait,3p,croisassent
croiser,Imperatif,Imperatif Présent,2s,croise
croiser,Imperatif,Imperatif Présent,1p,croisons
croiser,Imperatif,Imperatif Présent,2p,croisez
croiser,Participe,Participe Présent,,croisant
croiser,Participe,Participe Passé,ms,croisé
croiser,Participe,Participe Passé,mp,croisés
croiser,Participe,Participe Passé,fs,croisée
croiser,Participe,Participe Passé,fp,croisées
épurer,Infinitif,Infinitif Présent,,épurer
épurer,Indicatif,Présent,1s,épure
épurer,Indicatif,Présent,2s,épures
épurer,Indicatif,Présent,3s,épure
épurer,Indicatif,Présent,1p,épurons
épurer,Indicatif,Présent,2p,épurez
épurer,Indicatif,Présent,3p,épurent
épurer,Indicatif,Imparfait,1s,épurais
épurer,Indicatif,Imparfait,2s,épurais
épurer,Indicatif,Imparfait,3s,épurait
épurer,Indicatif,Imparfait,1p,épurions
épurer,Indicatif,Imparfait,2p,épuriez
épurer,Indicatif,Imparfait,3p,épuraient
épurer,Indicatif,Futur,1s,épurerai
épurer,Indicatif,Futur,2s,épureras
épurer,Indicatif,Futur,3s,épurera
épurer,Indicatif,Futur,1p,épurerons
épurer,Indicatif,Futur,2p,épurerez
épurer,Indicatif,Futur,3p,épureront
épurer,Indicatif,Passé Simple,1s,épurai
épurer,Indicatif,Passé Simple,2s,épuras
épurer,Indicatif,Passé Simple,3s,épura
épurer,Indicatif,Passé Simple,1p,épurâmes
épurer,Indicatif,Passé Simple,2p,épurâtes
épurer,Indicatif,Passé Simple,3p,épurèrent
épurer,Conditionnel,Présent,1s,épurerais
épurer,Conditionnel,Présent,2s,épurerais
épurer,Conditionnel,Présent,3s,épurerait
épurer,Conditionnel,Présent,1p,épurerions
épurer,Conditionnel,Présent,2p,épureriez
épurer,Conditionnel,Présent,3p,épureraient
épurer,Subjonctif,Présent,1s,épure
épurer,Subjonctif,Présent,2s,épures
épurer,Subjonctif,Présent,3s,épure
épurer,Subjonctif,Présent,1p,épurions
épurer,Subjonctif,Présent,2p,épuriez
épurer,Subjonctif,Présent,3p,épurent
épurer,Subjonctif,Imparfait,1s,épurasse
épurer,Subjonctif,Imparfait,2s,épurasses
épurer,Subjonctif,Imparfait,3s,épurât
épurer,Subjonctif,Imparfait,1p,épurassions
épurer,Subjonctif,Imparfait,2p,épurassiez
épurer,Subjonctif,Imparfait,3p,épurassent
épurer,Imperatif,Imperatif Présent,2s,épure
épurer,Imperatif,Imperatif Présent,1p,épurons
épurer,Imperatif,Imperatif Présent,2p,épurez
épurer,Participe,Participe Présent,,épurant
épurer,Participe,Participe Passé,ms,épuré
épurer,Participe,Participe Passé,mp,épurés
épurer,Participe,Participe Passé,fs,épurée
épurer,Participe,Participe Passé,fp,épurées
équilibrer,Infinitif,Infinitif Présent,,équilibrer
équilibrer,Indicatif,Présent,1s,équilibre
équilibrer,Indicatif,Présent,2s,équilibres
équilibrer,Indicatif,Présent,3s,équilibre
équilibrer,Indicatif,Présent,1p,équilibrons
équilibrer,Indicatif,Présent,2p,équilibrez
équilibrer,Indicatif,Présent,3p,équilibrent
équilibrer,Indicatif,Imparfait,1s,équilibrais
équilibrer,Indicatif,Imparfait,2s,équilibrais
équilibrer,Indicatif,Imparfait,3s,équilibrait
équilibrer,Indicatif,Imparfait,1p,équilibrions
équilibrer,Indicatif,Imparfait,2p,équilibriez
équilibrer,Indicatif,Imparfait,3p,équilibraient
équilibrer,Indicatif,Futur,1s,équilibrerai
équilibrer,Indicatif,Futur,2s,équilibreras
équilibrer,Indicatif,Futur,3s,équilibrera
équilibrer,Indicatif,Futur,1p,équilibrerons
équilibrer,Indicatif,Futur,2p,équilibrerez
équilibrer,Indicatif,Futur,3p,équilibreront
équilibrer,Indicatif,Passé Simple,1s,équilibrai
équilibrer,Indicatif,Passé Simple,2s,équilibras
équilibrer,Indicatif,Passé Simple,3s,équilibra
équilibrer,Indicatif,Passé Simple,1p,équilibrâmes
équilibrer,Indicatif,Passé Simple,2p,équilibrâtes
équilibrer,Indicatif,Passé Simple,3p,équilibrèrent
équilibrer,Conditionnel,Présent,1s,équilibrerais
équilibrer,Conditionnel,Présent,2s,équilibrerais
équilibrer,Conditionnel,Présent,3s,équilibrerait
équilibrer,Conditionnel,Présent,1p,équilibrerions
équilibrer,Conditionnel,Présent,2p,équilibreriez
équilibrer,Conditionnel,Présent,3p,équilibreraient
équilibrer,Subjonctif,Présent,1s,équilibre
équilibrer,Subjonctif,Présent,2s,équilibres
équilibrer,Subjonctif,Présent,3s,équilibre
équilibrer,Subjonctif,Présent,1p,équilibrions
équilibrer,Subjonctif,Présent,2p,équilibriez
équilibrer,Subjonctif,Présent,3p,équilibrent
équilibrer,Subjonctif,Imparfait,1s,équilibrasse
équilibrer,Subjonctif,Imparfait,2s,équilibrasses
équilibrer,Subjonctif,Imparfait,3s,équilibrât
équilibrer,Subjonctif,Imparfait,1p,équilibrassions
équilibrer,Subjonctif,Imparfait,2p,équilibrassiez
équilibrer,Subjonctif,Imparfait,3p,équilibrassent
équilibrer,Imperatif,Imperatif Présent,2s,équilibre
équilibrer,Imperatif,Imperatif Présent,1p,équilibrons
équilibrer,Imperatif,Imperatif Présent,2p,équilibrez
équilibrer,Participe,Participe Présent,,équilibrant
équilibrer,Participe,Participe Passé,ms,équilibré
équilibrer,Participe,Participe Passé,mp,équilibrés
équilibrer,Participe,Participe Passé,fs,équilibrée
équilibrer,Participe,Participe Passé,fp,équilibrées
parer,Infinitif,Infinitif Présent,,parer
parer,Indicatif,Présent,1s,pare
parer,Indicatif,Présent,2s,pares
parer,Indicatif,Présent,3s,pare
parer,Indicatif,Présent,1p,parons
parer,Indicatif,Présent,2p,parez
parer,Indicatif,Présent,3p,parent
parer,Indicatif,Imparfait,1s,parais
parer,Indicatif,Imparfait,2s,parais
parer,Indicatif,Imparfait,3s,parait
parer,Indicatif,Imparfait,1p,parions
parer,Indicatif,Imparfait,2p,pariez
parer,Indicatif,Imparfait,3p,paraient
parer,Indicatif,Futur,1s,parerai
parer,Indicatif,Futur,2s,pareras
parer,Indicatif,Futur,3s,parera
parer,Indicatif,Futur,1p,parerons
parer,Indicatif,Futur,2p,parerez
parer,Indicatif,Futur,3p,pareront
parer,Indicatif,Passé Simple,1s,parai
parer,Indicatif,Passé Simple,2s,paras
parer,Indicatif,Passé Simple,3s,para
parer,Indicatif,Passé Simple,1p,parâmes
parer,Indicatif,Passé Simple,2p,parâtes
parer,Indicatif,Passé Simple,3p,parèrent
parer,Conditionnel,Présent,1s,parerais
parer,Conditionnel,Présent,2s,parerais
parer,Conditionnel,Présent,3s,parerait
parer,Conditionnel,Présent,1p,parerions
parer,Conditionnel,Présent,2p,pareriez
parer,Conditionnel,Présent,3p,pareraient
parer,Subjonctif,Présent,1s,pare
parer,Subjonctif,Présent,2s,pares
parer,Subjonctif,Présent,3s,pare
parer,Subjonctif,Présent,1p,parions
parer,Subjonctif,Présent,2p,pariez
parer,Subjonctif,Présent,3p,parent
parer,Subjonctif,Imparfait,1s,parasse
parer,Subjonctif,Imparfait,2s,parasses
parer,Subjonctif,Imparfait,3s,parât
parer,Subjonctif,Imparfait,1p,parassions
parer,Subjonctif,Imparfait,2p,parassiez
parer,Subjonctif,Imparfait,3p,parassent
parer,Imperatif,Imperatif Présent,2s,pare
parer,Imperatif,Imperatif Présent,1p,parons
parer,Imperatif,Imperatif Présent,2p,parez
parer,Participe,Participe Présent,,parant
parer,Participe,Participe Passé,ms,paré
parer,Participe,Participe Passé,mp,parés
parer,Participe,Participe Passé,fs,parée
parer,Participe,Participe Passé,fp,parées
regarder,Infinitif,Infinitif Présent,,regarder
regarder,Indicatif,Présent,1s,regarde
regarder,Indicatif,Présent,2s,regardes
regarder,Indicatif,Présent,3s,regarde
regarder,Indicatif,Présent,1p,regardons
regarder,Indicatif,Présent,2p,regardez
regarder,Indicatif,Présent,3p,regardent
regarder,Indicatif,Imparfait,1s,regardais
regarder,Indicatif,Imparfait,2s,regardais
regarder,Indicatif,Imparfait,3s,regardait
regarder,Indicatif,Imparfait,1p,regardions
regarder,Indicatif,Imparfait,2p,regardiez
regarder,Indicatif,Imparfait,3p,regardaient
regarder,Indicatif,Futur,1s,regarderai
regarder,Indicatif,Futur,2s,regarderas
regarder,Indicatif,Futur,3s,regardera
regarder,Indicatif,Futur,1p,regarderons
regarder,Indicatif,Futur,2p,regarderez
regarder,Indicatif,Futur,3p,regarderont
regarder,Indicatif,Passé Simple,1s,regardai
regarder,Indicatif,Passé Simple,2s,regardas
regarder,Indicatif,Passé Simple,3s,regarda
regarder,Indicatif,Passé Simple,1p,regardâmes
regarder,Indicatif,Passé Simple,2p,regardâtes
regarder,Indicatif,Passé Simple,3p,regardèrent
regarder,Conditionnel,Présent,1s,regarderais
regarder,Conditionnel,Présent,2s,regarderais
regarder,Conditionnel,Présent,3s,regarderait
regarder,Conditionnel,Présent,1p,regarderions
regarder,Conditionnel,Présent,2p,regarderiez
regarder,Conditionnel,Présent,3p,regarderaient
regarder,Subjonctif,Présent,1s,regarde
regarder,Subjonctif,Présent,2s,regardes
regarder,Subjonctif,Présent,3s,regarde
regarder,Subjonctif,Présent,1p,regardions
regarder,Subjonctif,Présent,2p,regardiez
regarder,Subjonctif,Présent,3p,regardent
regarder,Subjonctif,Imparfait,1s,regardasse
regarder,Subjonctif,Imparfait,2s,regardasses
regarder,Subjonctif,Imparfait,3s,regardât
regarder,Subjonctif,Imparfait,1p,regardassions
regarder,Subjonctif,Imparfait,2p,regardassiez
regarder,Subjonctif,Imparfait,3p,regardassent
regarder,Imperatif,Imperatif Présent,2s,regarde
regarder,Imperatif,Imperatif Présent,1p,regardons
regarder,Imperatif,Imperatif Présent,2p,regardez
regarder,Participe,Participe Présent,,regardant
regarder,Participe,Participe Passé,ms,regardé
regarder,Participe,Participe Passé,mp,regardés
regarder,Participe,Participe Passé,fs,regardée
regarder,Participe,Participe Passé,fp,regardées
récidiver,Infinitif,Infinitif Présent,,récidiver
récidiver,Indicatif,Présent,1s,récidive
récidiver,Indicatif,Présent,2s,récidives
récidiver,Indicatif,Présent,3s,récidive
récidiver,Indicatif,Présent,1p,récidivons
récidiver,Indicatif,Présent,2p,récidivez
récidiver,Indicatif,Présent,3p,récidivent
récidiver,Indicatif,Imparfait,1s,récidivais
récidiver,Indicatif,Imparfait,2s,récidivais
récidiver,Indicatif,Imparfait,3s,récidivait
récidiver,Indicatif,Imparfait,1p,récidivions
récidiver,Indicatif,Imparfait,2p,récidiviez
récidiver,Indicatif,Imparfait,3p,récidivaient
récidiver,Indicatif,Futur,1s,récidiverai
récidiver,Indicatif,Futur,2s,récidiveras
récidiver,Indicatif,Futur,3s,récidivera
récidiver,Indicatif,Futur,1p,récidiverons
récidiver,Indicatif,Futur,2p,récidiverez
récidiver,Indicatif,Futur,3p,récidiveront
récidiver,Indicatif,Passé Simple,1s,récidivai
récidiver,Indicatif,Passé Simple,2s,récidivas
récidiver,Indicatif,Passé Simple,3s,récidiva
récidiver,Indicatif,Passé Simple,1p,récidivâmes
récidiver,Indicatif,Passé Simple,2p,récidivâtes
récidiver,Indicatif,Passé Simple,3p,récidivèrent
récidiver,Conditionnel,Présent,1s,récidiverais
récidiver,Conditionnel,Présent,2s,récidiverais
récidiver,Conditionnel,Présent,3s,récidiverait
récidiver,Conditionnel,Présent,1p,récidiverions
récidiver,Conditionnel,Présent,2p,récidiveriez
récidiver,Conditionnel,Présent,3p,récidiveraient
récidiver,Subjonctif,Présent,1s,récidive
récidiver,Subjonctif,Présent,2s,récidives
récidiver,Subjonctif,Présent,3s,récidive
récidiver,Subjonctif,Présent,1p,récidivions
récidiver,Subjonctif,Présent,2p,récidiviez
récidiver,Subjonctif,Présent,3p,récidivent
récidiver,Subjonctif,Imparfait,1s,récidivasse
récidiver,Subjonctif,Imparfait,2s,récidivasses
récidiver,Subjonctif,Imparfait,3s,récidivât
récidiver,Subjonctif,Imparfait,1p,récidivassions
récidiver,Subjonctif,Imparfait,2p,récidivassiez
récidiver,Subjonctif,Imparfait,3p,récidivassent
récidiver,Imperatif,Imperatif Présent,2s,récidive
récidiver,Imperatif,Imperatif Présent,1p,récidivons
récidiver,Imperatif,Imperatif Présent,2p,récidivez
récidiver,Participe,Participe Présent,,récidivant
récidiver,Participe,Participe Passé,ms,récidivé
récidiver,Participe,Participe Passé,mp,récidivés
récidiver,Participe,Participe Passé,fs,récidivée
récidiver,Participe,Participe Passé,fp,récidivées
récupérer,Infinitif,Infinitif Présent,,récupérer
récupérer,Indicatif,Présent,1s,récupère
récupérer,Indicatif,Présent,2s,récupères
récupérer,Indicatif,Présent,3s,récupère
récupérer,Indicatif,Présent,1p,récupérons
récupérer,Indicatif,Présent,2p,récupérez
récupérer,Indicatif,Présent,3p,récupèrent
récupérer,Indicatif,Imparfait,1s,récupérais
récupérer,Indicatif,Imparfait,2s,récupérais
récupérer,Indicatif,Imparfait,3s,récupérait
récupérer,Indicatif,Imparfait,1p,récupérions
récupérer,Indicatif,Imparfait,2p,récupériez
récupérer,Indicatif,Imparfait,3p,récupéraient
récupérer,Indicatif,Futur,1s,récupérerai
récupérer,Indicatif,Futur,2s,récupéreras
récupérer,Indicatif,Futur,3s,récupérera
récupérer,Indicatif,Futur,1p,récupérerons
récupérer,Indicatif,Futur,2p,récupérerez
récupérer,Indicatif,Futur,3p,récupéreront
récupérer,Indicatif,Passé Simple,1s,récupérai
récupérer,Indicatif,Passé Simple,2s,récupéras
récupérer,Indicatif,Passé Simple,3s,récupéra
récupérer,Indicatif,Passé Simple,1p,récupérâmes
récupérer,Indicatif,Passé Simple,2p,récupérâtes
récupérer,Indicatif,Passé Simple,3p,récupérèrent
récupérer,Conditionnel,Présent,1s,récupérerais
récupérer,Conditionnel,Présent,2s,récupérerais
récupérer,Conditionnel,Présent,3s,récupérerait
récupérer,Conditionnel,Présent,1p,récupérerions
récupérer,Conditionnel,Présent,2p,récupéreriez
récupérer,Conditionnel,Présent,3p,récupéreraient
récupérer,Subjonctif,Présent,1s,récupère
récupérer,Subjonctif,Présent,2s,récupères
récupérer,Subjonctif,Présent,3s,récupère
récupérer,Subjonctif,Présent,1p,récupérions
récupérer,Subjonctif,Présent,2p,récupériez
récupérer,Subjonctif,Présent,3p,récupèrent
récupérer,Subjonctif,Imparfait,1s,récupérasse
récupérer,Subjonctif,Imparfait,2s,récupérasses
récupérer,Subjonctif,Imparfait,3s,récupérât
récupérer,Subjonctif,Imparfait,1p,récupérassions
récupérer,Subjonctif,Imparfait,2p,récupérassiez
récupérer,Subjonctif,Imparfait,3p,récupérassent
récupérer,Imperatif,Imperatif Présent,2s,récupère
récupérer,Imperatif,Imperatif Présent,1p,récupérons
récupérer,Imperatif,Imperatif Présent,2p,récupérez
récupérer,Participe,Participe Présent,,récupérant
récupérer,Participe,Participe Passé,ms,récupéré
récupérer,Participe,Participe Passé,mp,récupérés
récupérer,Participe,Participe Passé,fs,récupérée
récupérer,Participe,Participe Passé,fp,récupérées
échouer,Infinitif,Infinitif Présent,,échouer
échouer,Indicatif,Présent,1s,échoue
échouer,Indicatif,Présent,2s,échoues
échouer,Indicatif,Présent,3s,échoue
échouer,Indicatif,Présent,1p,échouons
échouer,Indicatif,Présent,2p,échouez
échouer,Indicatif,Présent,3p,échouent
échouer,Indicatif,Imparfait,1s,échouais
échouer,Indicatif,Imparfait,2s,échouais
échouer,Indicatif,Imparfait,3s,échouait
échouer,Indicatif,Imparfait,1p,échouions
échouer,Indicatif,Imparfait,2p,échouiez
échouer,Indicatif,Imparfait,3p,échouaient
échouer,Indicatif,Futur,1s,échouerai
échouer,Indicatif,Futur,2s,échoueras
échouer,Indicatif,Futur,3s,échouera
échouer,Indicatif,Futur,1p,échouerons
échouer,Indicatif,Futur,2p,échouerez
échouer,Indicatif,Futur,3p,échoueront
échouer,Indicatif,Passé Simple,1s,échouai
échouer,Indicatif,Passé Simple,2s,échouas
échouer,Indicatif,Passé Simple,3s,échoua
échouer,Indicatif,Passé Simple,1p,échouâmes
échouer,Indicatif,Passé Simple,2p,échouâtes
échouer,Indicatif,Passé Simple,3p,échouèrent
échouer,Conditionnel,Présent,1s,échouerais
échouer,Conditionnel,Présent,2s,échouerais
échouer,Conditionnel,Présent,3s,échouerait
échouer,Conditionnel,Présent,1p,échouerions
échouer,Conditionnel,Présent,2p,échoueriez
échouer,Conditionnel,Présent,3p,échoueraient
échouer,Subjonctif,Présent,1s,échoue
échouer,Subjonctif,Présent,2s,échoues
échouer,Subjonctif,Présent,3s,échoue
échouer,Subjonctif,Présent,1p,échouions
échouer,Subjonctif,Présent,2p,échouiez
échouer,Subjonctif,Présent,3p,échouent
échouer,Subjonctif,Imparfait,1s,échouasse
échouer,Subjonctif,Imparfait,2s,échouasses
échouer,Subjonctif,Imparfait,3s,échouât
échouer,Subjonctif,Imparfait,1p,échouassions
échouer,Subjonctif,Imparfait,2p,échouassiez
échouer,Subjonctif,Imparfait,3p,échouassent
échouer,Imperatif,Imperatif Présent,2s,échoue
échouer,Imperatif,Imperatif Présent,1p,échouons
échouer,Imperatif,Imperatif Présent,2p,échouez
échouer,Participe,Participe Présent,,échouant
échouer,Participe,Participe Passé,ms,échoué
échouer,Participe,Participe Passé,mp,échoués
échouer,Participe,Participe Passé,fs,échouée
échouer,Participe,Participe Passé,fp,échouées
envahir,Infinitif,Infinitif Présent,,envahir
envahir,Indicatif,Présent,1s,envahis
envahir,Indicatif,Présent,2s,envahis
envahir,Indicatif,Présent,3s,envahit
envahir,Indicatif,Présent,1p,envahissons
envahir,Indicatif,Présent,2p,envahissez
envahir,Indicatif,Présent,3p,envahissent
envahir,Indicatif,Imparfait,1s,envahissais
envahir,Indicatif,Imparfait,2s,envahissais
envahir,Indicatif,Imparfait,3s,envahissait
envahir,Indicatif,Imparfait,1p,envahissions
envahir,Indicatif,Imparfait,2p,envahissiez
envahir,Indicatif,Imparfait,3p,envahissaient
envahir,Indicatif,Futur,1s,envahirai
envahir,Indicatif,Futur,2s,envahiras
envahir,Indicatif,Futur,3s,envahira
envahir,Indicatif,Futur,1p,envahirons
envahir,Indicatif,Futur,2p,envahirez
envahir,Indicatif,Futur,3p,envahiront
envahir,Indicatif,Passé Simple,1s,envahis
envahir,Indicatif,Passé Simple,2s,envahis
envahir,Indicatif,Passé Simple,3s,envahit
envahir,Indicatif,Passé Simple,1p,envahîmes
envahir,Indicatif,Passé Simple,2p,envahîtes
envahir,Indicatif,Passé Simple,3p,envahirent
envahir,Conditionnel,Présent,1s,envahirais
envahir,Conditionnel,Présent,2s,envahirais
envahir,Conditionnel,Présent,3s,envahirait
envahir,Conditionnel,Présent,1p,envahirions
envahir,Conditionnel,Présent,2p,envahiriez
envahir,Conditionnel,Présent,3p,envahiraient
envahir,Subjonctif,Présent,1s,envahisse
envahir,Subjonctif,Présent,2s,envahisses
envahir,Subjonctif,Présent,3s,envahisse
envahir,Subjonctif,Présent,1p,envahissions
envahir,Subjonctif,Présent,2p,envahissiez
envahir,Subjonctif,Présent,3p,envahissent
envahir,Subjonctif,Imparfait,1s,envahisse
